sampleid	diet	vendor	location	experiment	mouse_id	colony_count	Genus	rel_abund
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Microbacterium	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Micrococcus	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Modestobacter	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Mucispirillum	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Muribaculaceae	2e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Oceanobacillus	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Proteus	0.7724619885493483
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	RF39	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Rhodococcus	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Sphingomonas	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Staphylococcus	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Stenotrophomonas	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Streptococcus	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Tissierella	3e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	Turicibacter	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	[Eubacterium]_coprostanoligenes_group	2e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	[Eubacterium]_fissicatena_group	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	[Eubacterium]_ventriosum_group	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	[Eubacterium]_xylanophilum_group	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	[Ruminococcus]_gauvreauii_group	1e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	uncultured	3e-6
CDD03.CR.Chow.1.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.1	2000	NA	0.00918884470141965
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Acinetobacter	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Aerococcus	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Akkermansia	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Arthrobacter	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Bacillus	4.9999999999999996e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Bacteroides	3e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Bifidobacterium	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Blautia	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Brachybacterium	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Brevibacterium	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Chryseobacterium	2e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Clostridia_UCG-014	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Clostridia_vadinBB60_group	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Corynebacterium	3e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Cutibacterium	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Dietzia	2e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Dorea	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Dubosiella	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Dysgonomonas	0.00911473570166465
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Empedobacter	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Enterococcus	0.0012847129173253972
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Erysipelatoclostridium	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Escherichia-Shigella	0.0013059622430949501
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Facklamia	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Flavobacterium	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Fusicatenibacter	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Gemella	2e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Kocuria	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Kytococcus	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Lactobacillus	6.999999999999999e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Lawsonella	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Leptotrichia	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Microbacterium	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Micrococcus	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Modestobacter	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Mucispirillum	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Muribaculaceae	2e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Oceanobacillus	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Proteus	0.9306037625778854
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	RF39	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Rhodococcus	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Sphingomonas	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Staphylococcus	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Stenotrophomonas	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Streptococcus	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Tissierella	3e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	Turicibacter	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	[Eubacterium]_coprostanoligenes_group	2e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	[Eubacterium]_fissicatena_group	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	[Eubacterium]_ventriosum_group	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	[Eubacterium]_xylanophilum_group	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	[Ruminococcus]_gauvreauii_group	1e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	uncultured	3e-6
CDD03.CR.Chow.2.Spleen	Chow	charles_river	spleen	CDD03	CDD03.CR.Chow.2	2000	NA	0.05772182656002976
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Acinetobacter	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Aerococcus	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Akkermansia	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Arthrobacter	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Bacillus	4.9999999999999996e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Bacteroides	3e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Bifidobacterium	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Blautia	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Brachybacterium	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Brevibacterium	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Chryseobacterium	2e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Clostridia_UCG-014	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Clostridia_vadinBB60_group	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Corynebacterium	3e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Cutibacterium	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Dietzia	2e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Dorea	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Dubosiella	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Dysgonomonas	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Empedobacter	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Enterococcus	7.049748369058716e-4
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Erysipelatoclostridium	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Escherichia-Shigella	4e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Facklamia	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Flavobacterium	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Fusicatenibacter	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Gemella	2e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Kocuria	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Kytococcus	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Lactobacillus	6.999999999999999e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Lawsonella	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Leptotrichia	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Microbacterium	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Micrococcus	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Modestobacter	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Mucispirillum	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Muribaculaceae	2e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Oceanobacillus	0.9992157319733527
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Proteus	3e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	RF39	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Rhodococcus	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Sphingomonas	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Staphylococcus	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Stenotrophomonas	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Streptococcus	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Tissierella	3e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	Turicibacter	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	[Eubacterium]_coprostanoligenes_group	2e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	[Eubacterium]_fissicatena_group	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	[Eubacterium]_ventriosum_group	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	[Eubacterium]_xylanophilum_group	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	[Ruminococcus]_gauvreauii_group	1e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	uncultured	3e-6
CDD03.CR.Chow.3.Blood	Chow	charles_river	blood	CDD03	CDD03.CR.Chow.3	8	NA	1.0329318974146557e-4
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Acinetobacter	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Aerococcus	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Akkermansia	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Arthrobacter	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Bacillus	4.9999999999999996e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Bacteroides	3e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Bifidobacterium	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Blautia	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Brachybacterium	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Brevibacterium	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Chryseobacterium	2e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Clostridia_UCG-014	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Clostridia_vadinBB60_group	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Corynebacterium	3e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Cutibacterium	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Dietzia	2e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Dorea	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Dubosiella	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Dysgonomonas	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Empedobacter	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Enterococcus	0.9997472410081251
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Erysipelatoclostridium	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Escherichia-Shigella	2.627589918749677e-4
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Facklamia	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Flavobacterium	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Fusicatenibacter	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Gemella	2e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Kocuria	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Kytococcus	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Lactobacillus	6.999999999999999e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Lawsonella	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Leptotrichia	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Microbacterium	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Micrococcus	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Modestobacter	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Mucispirillum	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Muribaculaceae	2e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Oceanobacillus	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Proteus	3e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	RF39	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Rhodococcus	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Sphingomonas	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Staphylococcus	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Stenotrophomonas	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Streptococcus	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Tissierella	3e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	Turicibacter	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	[Eubacterium]_coprostanoligenes_group	2e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	[Eubacterium]_fissicatena_group	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	[Eubacterium]_ventriosum_group	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	[Eubacterium]_xylanophilum_group	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	[Ruminococcus]_gauvreauii_group	1e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	uncultured	3e-6
CDD03.CR.Chow.5.Liver	Chow	charles_river	liver	CDD03	CDD03.CR.Chow.5	1	NA	1.7000000000000003e-5
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Acinetobacter	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Aerococcus	0.15930909024285098
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Akkermansia	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Arthrobacter	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Bacillus	4.5405877281218574e-4
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Bacteroides	3e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Bifidobacterium	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Blautia	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Brachybacterium	0.0023720303204483404
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Brevibacterium	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Chryseobacterium	2e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Clostridia_UCG-014	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Clostridia_vadinBB60_group	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Corynebacterium	3e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Cutibacterium	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Dietzia	2e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Dorea	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Dubosiella	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Dysgonomonas	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Empedobacter	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Enterococcus	0.0015687245293864059
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Erysipelatoclostridium	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Escherichia-Shigella	4e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Facklamia	1e-6
CDD03.CR.HFHF.2.Liver	HF/HF	charles_river	liver	CDD03	CDD03.CR.HFHF.2	1	Flavobacterium	1e-6
